id,title,vote_count,vote_average,year
19042,All Dogs Go to Heaven 2,50.0,5.0,1996
38884,Land and Freedom,53.0,7.0,1995
47449,Denise Calls Up,5.0,6.6,1995
36259,Theodore Rex,17.0,3.6,1995
41852,A Family Thing,14.0,5.6,1996
40926,Frisk,3.0,3.0,1996
9099,Sgt. Bilko,96.0,5.5,1996
2021,Jack & Sarah,10.0,5.1,1995
61752,Girl 6,17.0,5.7,1996
10988,Diabolique,74.0,5.4,1996
11479,"Little Indian, Big City",145.0,6.0,1994
398959,Roula,1.0,5.0,1995
287305,Peanuts – Die Bank zahlt alles,1.0,4.0,1996
339428,Happy Weekend,0.0,0.0,1996
12652,Nelly and Monsieur Arnaud,16.0,7.1,1996
10684,Courage Under Fire,240.0,6.2,1996
954,Mission: Impossible,2677.0,6.7,1996
68445,Cold Fever,6.0,7.7,1995
18989,Moll Flanders,19.0,6.2,1996
10801,The Superwife,7.0,5.3,1996
54285,"301, 302",10.0,6.2,1995
8840,DragonHeart,553.0,6.4,1996
278978,Und keiner weint mir nach,0.0,0.0,1996
124625,My Mother's Courage,0.0,0.0,1995
11107,Eddie,46.0,5.4,1996
16417,Yankee Zulu,4.0,6.0,1993
70934,Billy's Holiday,0.0,0.0,1995
10363,Purple Noon,73.0,7.3,1960
161070,August,3.0,5.3,1996
10539,James and the Giant Peach,375.0,6.2,1996
10543,Fear,157.0,6.1,1996
18414,Kids in the Hall: Brain Candy,26.0,5.9,1996
47502,Faithful,4.0,4.8,1996
11902,Underground,143.0,7.5,1995
27098,All Things Fair,23.0,6.1,1995
25087,Bloodsport II,23.0,5.2,1996
5801,Pather Panchali,63.0,7.9,1955
896,The World of Apu,40.0,8.2,1959
3065,Mystery Science Theater 3000: The Movie,71.0,7.0,1996
318177,Tarantella,0.0,0.0,1996
2300,Space Jam,1335.0,6.5,1996
8069,Barbarella,149.0,5.7,1968
288173,Hostile Intentions,1.0,8.0,1995
187851,They Bite,1.0,5.5,1996
27768,Some Folks Call It a Sling Blade,8.0,7.5,1994
221917,The Run of the Country,2.0,8.0,1995
8072,Alphaville,100.0,6.8,1965
35797,Coup de Torchon,21.0,6.8,1981
88030,Tigrero: A Film That Was Never Made,4.0,7.5,1994
185191,The Eye of Vichy,0.0,0.0,1993
83857,Windows,9.0,5.8,1980
33245,It's My Party,9.0,6.2,1996
124460,Country Life,1.0,8.0,1994
27281,Operation Dumbo Drop,37.0,4.7,1995
105045,The Promise,1.0,5.0,1995
40001,Mrs. Winterbourne,26.0,5.5,1996
29621,Solo,18.0,3.9,1996
117730,Under The Domim Tree,2.0,6.5,1994
20762,The Substitute,60.0,5.8,1996
37144,True Crime,7.0,5.1,1996
48260,Butterfly Kiss,5.0,7.4,1995
12656,Feeling Minnesota,29.0,5.5,1996
38867,Delta of Venus,5.0,3.3,1995
277270,To Cross the Rubicon,0.0,0.0,1991
25969,Angus,24.0,6.8,1995
44103,Priest Daens,15.0,6.7,1992
753,Faces,36.0,7.1,1968
43634,Boys,11.0,5.3,1996
9103,The Quest,126.0,5.3,1996
90214,Cosi,9.0,7.1,1996
29649,Sunset Park,7.0,5.1,1996
10990,Mulholland Falls,73.0,6.2,1996
8866,The Truth About Cats & Dogs,86.0,5.7,1996
12233,Oliver & Company,372.0,6.5,1988
23449,Celtic Pride,35.0,4.9,1996
36355,Flipper,85.0,5.3,1996
37667,Captives,10.0,6.0,1994
90148,Of Love and Shadows,11.0,4.4,1994
922,Dead Man,397.0,7.2,1995
11876,The Horseman on the Roof,25.0,6.7,1995
52633,Switchblade Sisters,27.0,6.6,1975
62364,Mouth to Mouth,5.0,5.5,1995
11687,The Visitors,433.0,7.1,1993
9304,Multiplicity,158.0,5.5,1996
73183,"The Haunted World of Edward D. Wood, Jr.",1.0,10.0,1996
131232,Two Friends,0.0,0.0,2002
9100,The Craft,388.0,6.3,1996
20759,The Great White Hype,29.0,5.1,1996
46063,Last Dance,9.0,5.6,1996
365371,War Stories Our Mother Never Told Us,0.0,0.0,1900
32513,Cold Comfort Farm,21.0,7.0,1995
40651,"Institute Benjamenta, or This Dream People Call Human Life",11.0,7.7,1995
36915,Heaven's Prisoners,17.0,5.0,1996
40507,Original Gangstas,5.0,5.5,1996
9802,The Rock,1474.0,6.9,1996
25697,Getting Away with Murder,6.0,5.5,1996
21588,Cemetery Man,105.0,7.0,1994
664,Twister,966.0,6.1,1996
11867,Barb Wire,117.0,3.9,1996
47119,Le Garçu,1.0,5.0,1995
314352,Honeymoon,0.0,0.0,1996
9323,Ghost in the Shell,854.0,7.8,1995
10280,Thinner,125.0,5.5,1996
10535,Spy Hard,148.0,4.9,1996
124613,Brothers in Trouble,0.0,0.0,1995
532,A Close Shave,223.0,7.5,1995
26744,Force of Evil,33.0,6.6,1948
16299,The Stupids,22.0,4.2,1996
10547,The Arrival,200.0,6.1,1996
245268,The Man from Down Under,0.0,0.0,1943
935,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,1472.0,8.0,1964
55613,Careful,4.0,7.8,1992
215107,Vermont Is for Lovers,0.0,0.0,1900
41007,A Month by the Lake,7.0,7.2,1995
35645,Gold Diggers: The Secret of Bear Mountain,20.0,5.8,1995
110465,Kim,5.0,7.0,1950
255546,Carmen Miranda: Bananas Is My Business,1.0,10.0,1995
40751,Ashes of Time,73.0,7.1,1994
275096,The Jar,3.0,8.0,1994
85778,Maya Lin: A Strong Clear Vision,0.0,0.0,1995
11101,Stalingrad,116.0,7.4,1993
9826,The Phantom,138.0,4.7,1996
9879,Striptease,210.0,4.4,1996
63564,The Last of the High Kings,15.0,5.7,1996
22621,Heavy,11.0,7.7,1995
7095,Jack,340.0,5.9,1996
26890,I Shot Andy Warhol,32.0,6.1,1996
46732,The Grass Harp,4.0,6.1,1995
124633,Someone Else's America,0.0,0.0,1995
202425,Life is Rosy,2.0,6.5,1987
196940,Quartier Mozart,1.0,5.0,1992
77771,Touki Bouki,10.0,7.3,1973
181083,God's Gift,1.0,5.0,1982
41225,Spirits of the Dead,24.0,5.5,1968
188589,Babyfever,0.0,0.0,1994
87190,Pharaoh's  Army,5.0,6.3,1995
627,Trainspotting,2737.0,7.8,1996
32872,Til There Was You,4.0,3.9,1997
602,Independence Day,3334.0,6.7,1996
14553,Stealing Beauty,99.0,6.6,1996
9566,The Fan,202.0,5.7,1996
10545,The Hunchback of Notre Dame,1182.0,6.8,1996
9894,The Cable Guy,603.0,5.7,1996
11543,Kingpin,248.0,6.7,1996
9268,Eraser,553.0,5.6,1996
52059,The Gate of Heavenly Peace,3.0,6.7,1995
9327,The Nutty Professor,717.0,5.4,1996
123763,"I, the Worst of All",3.0,6.8,1990
81949,An Unforgettable Summer,6.0,7.2,1994
42005,A Hungarian Fairy Tale,0.0,0.0,1987
124306,My Life and Times With Antonin Artaud,1.0,8.0,1993
183955,Midnight Dancers,1.0,7.0,1994
44535,Somebody to Love,2.0,5.1,1994
44495,A Very Natural Thing,3.0,6.3,1974
78285,The Old Lady Who Walked in the Sea,0.0,0.0,1991
11228,Daylight,385.0,5.8,1996
10779,The Frighteners,413.0,6.7,1996
26748,Lone Star,79.0,6.9,1996
38223,Harriet the Spy,47.0,5.7,1996
9294,Phenomenon,328.0,6.2,1996
49963,Walking and Talking,8.0,6.6,1996
11363,She's the One,71.0,5.7,1996
1645,A Time to Kill,522.0,7.0,1996
31546,American Buffalo,9.0,6.2,1996
77056,Rendezvous in Paris,4.0,6.5,1995
36344,Alaska,32.0,5.2,1996
18550,Fled,49.0,5.2,1996
11511,Kazaam,60.0,3.6,1996
172198,Magic Hunter,1.0,6.0,1994
34170,Larger Than Life,35.0,5.4,1996
281085,A Boy Called Hate,2.0,6.0,1996
109478,Power 98,1.0,4.0,1996
124645,Two Deaths,2.0,7.0,1995
12606,A Very Brady Sequel,42.0,5.8,1996
69895,Stefano Quantestorie,1.0,6.0,1993
35206,Death in the Garden,8.0,7.4,1956
151489,Hedd Wyn,2.0,6.5,1992
4837,La Collectionneuse,25.0,6.5,1967
12632,Kaspar Hauser,4.0,6.3,1993
9098,Regular Guys,9.0,5.2,1996
282919,Diebinnen,1.0,4.0,1996
124614,The Convent,6.0,6.5,1995
18975,The Adventures of Pinocchio,55.0,5.0,1996
11962,Joe's Apartment,87.0,5.0,1996
2925,The First Wives Club,172.0,6.5,1996
28628,Stonewall,10.0,7.2,1995
3595,Ransom,482.0,6.4,1996
9308,High School High,51.0,5.4,1996
92381,Phat Beach,8.0,5.4,1996
18555,Foxfire,30.0,6.3,1996
12123,Chain Reaction,291.0,5.3,1996
10830,Matilda,892.0,6.9,1996
3573,Emma,152.0,6.7,1996
10546,The Crow: City of Angels,119.0,5.2,1996
18862,House Arrest,32.0,5.0,1996
31417,Eyes Without a Face,130.0,7.5,1960
9431,Bordello of Blood,63.0,5.0,1996
124619,Lotto Land,1.0,7.0,1995
297645,The Story of Xinghua,0.0,0.0,1994
48144,The Day the Sun Turned Cold,2.0,7.0,1994
46986,Flirt,4.0,7.5,1995
144982,The Big Squeeze,1.0,5.0,1996
47907,The Spitfire Grill,17.0,6.8,1996
10061,Escape from L.A.,381.0,5.6,1996
36266,Cyclo,23.0,6.8,1995
549,Basquiat,97.0,6.6,1996
10478,Tin Cup,152.0,5.9,1996
66634,Dingo,1.0,6.0,1991
116690,The Ballad of Narayama,12.0,6.4,1958
213917,Every Other Weekend,2.0,6.0,1990
145925,Mille bolle blu,1.0,6.0,1993
100914,Crows and Sparrows,1.0,5.0,1949
238,The Godfather,6024.0,8.5,1972
159,Maybe... Maybe Not,34.0,6.1,1994
11134,Police Story 3: Supercop,109.0,6.7,1992
88224,Manny & Lo,9.0,6.3,1996
132641,Wife,0.0,0.0,1953
42758,Small Faces,10.0,6.4,1996
9303,Bound,203.0,6.9,1996
23945,Carpool,17.0,4.9,1996
37820,Death in Brunswick,7.0,6.1,1990
22479,Kansas City,13.0,6.1,1996
9054,Gone Fishin',48.0,4.7,1997
241058,Lover's Knot,2.0,4.0,1996
11985,Vive L'Amour,16.0,7.3,1994
10232,Shadow of Angels,2.0,4.0,1976
59569,Killer: A Journal of Murder,10.0,6.3,1996
410921,Nothing to Lose,0.0,0.0,1994
38955,Project S,12.0,5.8,1993
110513,Girls Town,3.0,5.2,1996
114089,Bye-Bye,3.0,7.7,1995
11015,The Relic,130.0,5.8,1997
9306,The Island of Dr. Moreau,148.0,4.6,1996
12559,First Kid,28.0,5.3,1996
58770,The Trigger Effect,18.0,6.6,1996
124851,Sweet Nothing,2.0,5.0,1995
3587,Bogus,46.0,5.4,1996
10723,Bulletproof,164.0,5.4,1996
56077,Talk of Angels,4.0,6.8,1998
19004,The Land Before Time III: The Time of the Great Giving,86.0,6.1,1995
101230,1-900,1.0,5.0,1994
253632,Baton Rouge,0.0,0.0,1988
10987,Halloween: The Curse of Michael Myers,173.0,5.0,1995
44705,Twelfth Night,22.0,7.0,1996
20318,Mother Night,13.0,7.1,1996
43596,Liebelei,8.0,6.3,1933
79782,Venice,4.0,7.5,2010
26933,Wild Reeds,18.0,7.4,1994
27854,For Whom the Bell Tolls,41.0,6.1,1943
981,The Philadelphia Story,196.0,7.7,1940
872,Singin' in the Rain,747.0,7.9,1952
2769,An American in Paris,133.0,6.9,1951
13320,Funny Face,162.0,7.0,1957
164,Breakfast at Tiffany's,1082.0,7.6,1961
426,Vertigo,1162.0,8.0,1958
567,Rear Window,1531.0,8.2,1954
3078,It Happened One Night,283.0,7.7,1934
13528,Gaslight,73.0,7.2,1944
28288,The Gay Divorcee,17.0,7.2,1934
213,North by Northwest,1062.0,7.8,1959
284,The Apartment,498.0,8.1,1960
239,Some Like It Hot,835.0,8.0,1959
4808,Charade,351.0,7.7,1963
289,Casablanca,1462.0,7.9,1942
963,The Maltese Falcon,435.0,7.8,1941
11113,My Fair Lady,361.0,7.4,1964
6620,Sabrina,284.0,7.4,1954
804,Roman Holiday,502.0,7.8,1953
26531,The Little Princess,22.0,7.0,1939
909,Meet Me in St. Louis,66.0,6.8,1944
630,The Wizard of Oz,1689.0,7.4,1939
770,Gone with the Wind,995.0,7.7,1939
31044,My Favorite Year,35.0,7.1,1982
599,Sunset Boulevard,533.0,8.2,1950
15,Citizen Kane,1244.0,8.0,1941
62,2001: A Space Odyssey,3075.0,7.9,1968
121357,Golden Earrings,3.0,4.8,1947
705,All About Eve,367.0,8.0,1950
22490,The Women,26.0,6.4,1939
223,Rebecca,346.0,7.7,1940
25670,Foreign Correspondent,86.0,7.0,1940
303,Notorious,345.0,7.8,1946
4174,Spellbound,166.0,7.3,1945
8356,An Affair to Remember,101.0,7.1,1957
381,To Catch a Thief,299.0,7.1,1955
20758,Father of the Bride,43.0,6.6,1950
29376,The Band Wagon,46.0,7.1,1953
1859,Ninotchka,77.0,7.3,1939
18299,Love in the Afternoon,55.0,7.3,1957
17281,Gigi,68.0,6.1,1958
64382,The Reluctant Debutante,11.0,6.6,1958
10907,The Adventures of Robin Hood,170.0,7.6,1938
32093,The Mark of Zorro,39.0,7.1,1940
1939,Laura,173.0,7.6,1944
22292,The Ghost and Mrs. Muir,59.0,7.3,1947
3598,Lost Horizon,42.0,6.8,1937
3080,Top Hat,62.0,7.4,1935
198,To Be or Not to Be,119.0,7.7,1942
13562,My Man Godfrey,69.0,7.7,1936
1712,Giant,169.0,7.5,1956
220,East of Eden,163.0,7.5,1955
3529,The Thin Man,97.0,7.4,1934
3085,His Girl Friday,171.0,7.5,1940
2897,Around the World in Eighty Days,85.0,6.5,1956
1585,It's a Wonderful Life,1103.0,8.0,1946
3083,Mr. Smith Goes to Washington,245.0,7.9,1939
900,Bringing Up Baby,201.0,7.6,1938
43795,Penny Serenade,23.0,6.4,1941
85638,The Scarlet Letter,4.0,8.3,1926
50001,Lady of Burlesque,7.0,5.0,1943
43905,Of Human Bondage,26.0,6.4,1934
22688,Angel on My Shoulder,6.0,5.7,1946
23114,Little Lord Fauntleroy,13.0,6.6,1936
26378,They Made Me a Criminal,8.0,5.6,1939
40206,The Inspector General,17.0,6.2,1949
22356,Angel and the Badman,27.0,6.6,1947
260,The 39 Steps,217.0,7.4,1935
43488,A Walk in the Sun,14.0,5.2,1945
22613,The Outlaw,16.0,4.9,1943
10331,Night of the Living Dead,591.0,7.5,1968
488,The African Queen,232.0,7.4,1951
22733,Beat the Devil,31.0,6.2,1953
261,Cat on a Hot Tin Roof,168.0,7.6,1958
57575,The Last Time I Saw Paris,9.0,5.1,1954
32574,Meet John Doe,52.0,7.3,1941
22657,Algiers,6.0,5.8,1938
76464,Something to Sing About,2.0,3.8,1937
22649,A Farewell to Arms,29.0,6.2,1932
176841,Moonlight Murder,1.0,6.0,1936
125587,Nothing Personal,1.0,4.0,1996
39448,"Yes, Madam",11.0,7.4,1985
52855,Dangerous Ground,8.0,5.0,1997
39940,Picnic,19.0,6.7,1955
172868,Madagascar Skin,0.0,0.0,1995
85328,The Pompatus of Love,2.0,5.3,1996
124632,Small Wonders,0.0,0.0,1995
11076,Fly Away Home,114.0,6.6,1996
63945,Bliss,6.0,4.8,1997
58985,Grace of My Heart,15.0,6.5,1996
890,Brother of Sleep,6.0,6.8,1995
10861,Maximum Risk,104.0,5.3,1996
1770,Michael Collins,98.0,6.8,1996
44465,The Rich Man's Wife,11.0,4.9,1996
2033,Infinity,0.0,0.0,1996
18203,Big Night,45.0,6.8,1996
9333,Last Man Standing,263.0,6.2,1996
47260,Caught,5.0,6.5,1996
9400,Set It Off,66.0,6.9,1996
9401,2 Days in the Valley,73.0,5.9,1996
12241,Curdled,29.0,6.2,1996
25739,L'associé,3.0,6.0,1979
161806,Ed's Next Move,1.0,3.0,1996
11306,Extreme Measures,80.0,5.7,1996
9625,The Glimmer Man,102.0,4.7,1996
10680,D3: The Mighty Ducks,99.0,5.3,1996
6346,The Chamber,62.0,5.9,1996
18660,The Apple Dumpling Gang,34.0,6.6,1975
35115,"Davy Crockett, King of the Wild Frontier",14.0,5.9,1955
14821,Escape to Witch Mountain,60.0,6.5,1975
14136,The Love Bug,126.0,6.0,1968
10869,Herbie Rides Again,77.0,5.9,1974
22660,Old Yeller,68.0,7.0,1957
19186,The Parent Trap,92.0,6.8,1961
31102,Pollyanna,50.0,6.9,1960
6878,Homeward Bound: The Incredible Journey,218.0,6.6,1993
15944,The Shaggy Dog,22.0,6.2,1959
18444,Swiss Family Robinson,88.0,7.0,1960
20723,That Darn Cat!,28.0,6.4,1965
173,"20,000 Leagues Under the Sea",160.0,6.9,1954
864,Cool Runnings,510.0,6.8,1993
24795,Angels in the Outfield,124.0,5.7,1994
11224,Cinderella,1760.0,6.8,1950
81310,Winnie the Pooh and the Blustery Day,20.0,7.8,1968
15947,The Three Caballeros,108.0,6.2,1944
9078,The Sword in the Stone,935.0,6.9,1963
29682,So Dear to My Heart,5.0,6.3,1948
8367,Robin Hood: Prince of Thieves,937.0,6.6,1991
433,Mary Poppins,1217.0,7.4,1964
11360,Dumbo,1206.0,6.8,1941
11114,Pete's Dragon,201.0,6.4,1977
12335,Bedknobs and Broomsticks,260.0,6.8,1971
12092,Alice in Wonderland,1557.0,7.0,1951
10948,The Fox and the Hound,884.0,7.0,1981
11229,Freeway,95.0,6.5,1996
15121,The Sound of Music,966.0,7.4,1965
562,Die Hard,4005.0,7.5,1988
10163,The Lawnmower Man,198.0,5.4,1992
48862,Unhook the Stars,11.0,6.2,1996
117036,Synthetic Pleasures,0.0,0.0,1995
47199,The Secret Agent,7.0,5.0,1996
11159,Secrets & Lies,127.0,7.1,1996
9591,That Thing You Do!,230.0,6.8,1996
30500,To Gillian on Her 37th Birthday,13.0,5.1,1996
41843,Surviving Picasso,21.0,5.3,1996
55058,Love Is All There Is,2.0,5.5,1996
10938,Beautiful Thing,76.0,7.3,1996
11412,The Long Kiss Goodnight,323.0,6.4,1996
10586,The Ghost and the Darkness,238.0,6.4,1996
42314,Looking for Richard,33.0,6.9,1996
27845,Trees Lounge,51.0,6.7,1996
108365,The Proprietor,0.0,0.0,1996
23223,Normal Life,8.0,6.8,1996
49471,Get on the Bus,11.0,7.0,1996
38153,Shadow Conspiracy,12.0,4.0,1997
25147,Jude,38.0,6.6,1996
9716,Everyone Says I Love You,149.0,6.5,1996
43777,Bitter Sugar,3.0,6.3,1996
454,Romeo + Juliet,1406.0,6.7,1996
10218,Swingers,255.0,6.8,1996
819,Sleepers,729.0,7.3,1996
38191,The Sunchaser,8.0,6.1,1996
56830,Johns,6.0,6.0,1996
11238,Aladdin and the King of Thieves,494.0,6.1,1996
27256,The Woman in Question,3.0,5.2,1952
31530,Shall We Dance,22.0,7.9,1937
66473,A Damsel in Distress,4.0,7.0,1937
28120,Crossfire,26.0,6.1,1947
1834,"Murder, My Sweet",48.0,7.2,1944
26282,Macao,8.0,5.6,1952
37218,For the Moment,3.0,7.4,1993
252,Willy Wonka & the Chocolate Factory,826.0,7.4,1971
116356,The Sexual Life of the Belgians,2.0,5.0,1994
16372,The Innocents,126.0,7.5,1961
11561,Sleeper,206.0,7.0,1973
11302,Bananas,167.0,6.7,1971
623,A Fish Called Wanda,576.0,7.1,1988
583,Life of Brian,1230.0,7.7,1979
12614,Victor/Victoria,89.0,6.9,1982
21711,The Candidate,39.0,6.9,1972
11575,The Great Race,64.0,7.2,1965
475,Bonnie and Clyde,384.0,7.6,1967
11331,The Old Man and the Sea,25.0,6.0,1958
521,Dial M for Murder,539.0,7.9,1954
21202,Madame Butterfly,3.0,4.8,1995
88,Dirty Dancing,1371.0,7.1,1987
500,Reservoir Dogs,3821.0,8.1,1992
792,Platoon,1236.0,7.5,1986
8491,Weekend at Bernie's,255.0,6.4,1989
402,Basic Instinct,869.0,6.5,1992
10537,The Doors,285.0,6.7,1991
11386,The Crying Game,180.0,6.9,1992
9504,Glengarry Glen Ross,330.0,7.5,1992
15764,Sophie's Choice,149.0,7.4,1982
601,E.T. the Extra-Terrestrial,3359.0,7.3,1982
67365,The Search for One-eye Jimmy,4.0,6.3,1994
25842,A Christmas Carol,34.0,7.0,1938
2119,Days of Thunder,359.0,5.9,1990
744,Top Gun,1736.0,6.7,1986
136311,American Strays,5.0,6.8,1996
221,Rebel Without a Cause,351.0,7.6,1955
702,A Streetcar Named Desire,291.0,7.6,1951
25750,Children of the Corn IV: The Gathering,41.0,4.6,1996
17642,The Leopard Son,0.0,0.0,1996
427043,Charm's  Incidents,0.0,0.0,1996
146341,Bird of Prey,0.0,0.0,1995
9305,Microcosmos,61.0,7.7,1996
37616,Palookaville,7.0,5.4,1995
11112,The Associate,49.0,6.2,1996
21612,The Funeral,31.0,7.3,1996
141210,The Sleepover,1.0,8.0,2013
102461,A Single Girl,8.0,6.8,1995
36998,The Eighth Day,56.0,7.0,1996
200383,North Star,3.0,5.2,1996
116844,Drunks,0.0,0.0,1997
1630,The People vs. Larry Flynt,257.0,6.8,1996
26626,Glory Daze,15.0,5.8,1995
124837,A Perfect Candidate,2.0,5.3,1996
11816,On Golden Pond,101.0,7.3,1981
11843,The Return of the Pink Panther,138.0,6.7,1975
10379,Drop Dead Fred,107.0,5.9,1991
2756,The Abyss,822.0,7.1,1989
790,The Fog,318.0,6.4,1980
1103,Escape from New York,720.0,6.9,1981
11298,The Howling,165.0,6.4,1981
4480,Jean de Florette,113.0,7.6,1986
4481,Manon of the Spring,103.0,7.8,1986
49688,Johnny 100 Pesos,3.0,6.3,1993
10765,Private Benjamin,103.0,6.0,1980
762,Monty Python and the Holy Grail,1742.0,7.8,1975
44497,Hustler White,12.0,6.8,1996
85588,Dadetown,1.0,8.0,1995
278621,Everything Relative,1.0,4.0,1996
99479,Entertaining Angels - The Dorothy Day Story,1.0,5.0,1996
55049,Three Lives and Only One Death,5.0,8.0,1996
124829,The Line King: The Al Hirschfeld Story,0.0,0.0,1996
79306,Snowriders,0.0,0.0,1996
356054,Curtis's Charm,0.0,0.0,1995
10548,When We Were Kings,54.0,7.3,1996
531,The Wrong Trousers,266.0,7.6,1993
104931,JLG/JLG: Self-Portrait in December,3.0,7.7,1995
4483,The Return of Martin Guerre,22.0,6.7,1982
18919,Faust,22.0,7.4,1994
31556,He Walked by Night,17.0,6.4,1948
26167,Raw Deal,19.0,7.2,1948
26174,T-Men,15.0,6.4,1947
61461,The Children Are Watching Us,11.0,7.2,1944
117500,Pastoral Symphony,3.0,4.7,1946
218713,Here Comes Cookie,1.0,8.0,1935
217802,Love In Bloom,0.0,0.0,1935
127973,Six of a Kind,2.0,3.5,1934
659,The Tin Drum,93.0,7.0,1979
30892,The Ruling Class,29.0,6.8,1972
86369,Mina Tannenbaum,3.0,4.8,1994
8074,2 or 3 Things I Know About Her,33.0,7.0,1967
124676,The Bloody Child,0.0,0.0,1996
38554,Dear God,17.0,5.1,1996
49763,Bad Moon,33.0,5.7,1996
41326,American Dream,2.0,6.0,1990
36555,Best of the Best 3: No Turning Back,13.0,5.8,1995
10608,Bob Roberts,44.0,6.5,1992
11216,Cinema Paradiso,834.0,8.2,1988
7452,"The Cook, the Thief, His Wife & Her Lover",137.0,7.3,1989
64567,Dead Tired,9.0,5.6,1994
892,Delicatessen,320.0,7.4,1991
1600,The Double Life of Veronique,154.0,7.3,1991
26561,Enchanted April,25.0,6.9,1991
975,Paths of Glory,565.0,8.2,1957
18129,The Grifters,112.0,6.5,1990
54405,Hear My Song,4.0,4.1,1991
150823,The Shooter,1.0,5.0,1997
409,The English Patient,559.0,7.0,1996
38251,Mediterraneo,157.0,7.4,1991
10161,My Left Foot: The Story of Christy Brown,208.0,7.5,1989
1412,"Sex, Lies, and Videotape",188.0,6.7,1989
41768,Passion Fish,7.0,6.7,1992
10409,Strictly Ballroom,83.0,6.2,1992
14285,The Thin Blue Line,109.0,7.9,1988
2469,Tie Me Up! Tie Me Down!,102.0,7.0,1989
10174,Madonna: Truth or Dare,32.0,6.3,1991
31225,Paris is Burning,67.0,8.2,1990
510,One Flew Over the Cuckoo's Nest,3001.0,8.3,1975
11455,Up in Smoke,201.0,6.7,1978
1891,The Empire Strikes Back,5998.0,8.2,1980
2493,The Princess Bride,1518.0,7.6,1987
85,Raiders of the Lost Ark,3949.0,7.7,1981
68,Brazil,877.0,7.6,1985
679,Aliens,3282.0,7.7,1986
429,"The Good, the Bad and the Ugly",2371.0,8.1,1966
13446,Withnail & I,173.0,7.4,1987
389,12 Angry Men,2130.0,8.2,1957
947,Lawrence of Arabia,870.0,7.8,1962
185,A Clockwork Orange,3432.0,8.0,1971
595,To Kill a Mockingbird,676.0,7.9,1962
28,Apocalypse Now,2112.0,8.0,1979
335,Once Upon a Time in the West,1160.0,8.1,1968
1892,Return of the Jedi,4763.0,7.9,1983
144,Wings of Desire,256.0,7.5,1987
1092,The Third Man,431.0,7.9,1949
769,GoodFellas,3211.0,8.2,1990
348,Alien,4564.0,7.9,1979
766,Army of Darkness,852.0,7.3,1992
175,The Big Blue,364.0,7.6,1988
11645,Ran,349.0,7.9,1985
10835,The Killer,179.0,7.6,1989
539,Psycho,2405.0,8.3,1960
525,The Blues Brothers,1092.0,7.5,1980
240,The Godfather: Part II,3418.0,8.3,1974
600,Full Metal Jacket,2595.0,7.9,1987
530,A Grand Day Out,199.0,7.4,1990
10705,Henry V,73.0,7.4,1989
279,Amadeus,1107.0,7.8,1984
3109,The Quiet Man,118.0,7.3,1952
311,Once Upon a Time in America,1104.0,8.3,1984
1578,Raging Bull,968.0,7.7,1980
703,Annie Hall,1044.0,7.8,1977
9549,The Right Stuff,241.0,7.4,1983
1398,Stalker,356.0,7.8,1979
387,Das Boot,623.0,7.9,1981
9277,The Sting,639.0,7.9,1973
343,Harold and Maude,266.0,7.7,1971
37291,Trust,24.0,6.5,1990
490,The Seventh Seal,569.0,7.9,1957
11235,Local Hero,81.0,7.0,1983
218,The Terminator,4208.0,7.4,1984
763,Braindead,388.0,7.4,1992
9665,Glory,391.0,7.4,1989
18971,Rosencrantz & Guildenstern Are Dead,75.0,7.3,1991
696,Manhattan,600.0,7.8,1979
379,Miller's Crossing,431.0,7.5,1990
207,Dead Poets Society,2786.0,8.1,1989
37247,The Graduate,855.0,7.6,1967
1480,Touch of Evil,292.0,7.6,1958
9322,La Femme Nikita,511.0,7.0,1990
826,The Bridge on the River Kwai,554.0,7.7,1957
422,8½,427.0,7.9,1963
829,Chinatown,939.0,7.9,1974
828,The Day the Earth Stood Still,323.0,7.3,1951
3090,The Treasure of the Sierra Madre,285.0,7.9,1948
9964,Bad Taste,196.0,6.4,1987
3063,Duck Soup,170.0,7.6,1933
13667,Better Off Dead...,164.0,6.8,1985
694,The Shining,3890.0,8.1,1980
235,Stand by Me,1568.0,7.8,1986
832,M,465.0,8.0,1931
765,Evil Dead II,760.0,7.5,1987
5925,The Great Escape,731.0,7.8,1963
11778,The Deer Hunter,943.0,7.8,1978
4485,Diva,37.0,6.7,1981
137,Groundhog Day,2358.0,7.4,1993
33,Unforgiven,1133.0,7.7,1992
982,The Manchurian Candidate,188.0,7.7,1962
8428,Pump up the Volume,86.0,7.0,1990
212,Arsenic and Old Lace,234.0,7.4,1944
105,Back to the Future,6239.0,8.0,1985
1633,Fried Green Tomatoes,298.0,7.6,1991
11202,Patton,327.0,7.3,1970
1554,Down by Law,149.0,7.2,1986
149,Akira,792.0,7.8,1988
8009,Highlander,642.0,6.8,1986
903,Cool Hand Luke,390.0,7.7,1967
11673,Cyrano de Bergerac,131.0,6.8,1990
3034,Young Frankenstein,880.0,7.7,1974
339,Night on Earth,165.0,7.5,1991
10404,Raise the Red Lantern,139.0,7.8,1991
914,The Great Dictator,756.0,8.1,1940
